method,transform,stage,seed,success,invariance_gap,passes_audit
stagewise_audit,kinematic_relabel,perception,9,0.8335,0.0942,1
stagewise_audit,kinematic_relabel,perception,10,0.7878,0.1234,0
stagewise_audit,kinematic_relabel,perception,11,0.8332,0.0893,1
stagewise_audit,kinematic_relabel,perception,12,0.8439,0.0831,1
stagewise_audit,kinematic_relabel,perception,13,0.7725,0.1426,0
stagewise_audit,kinematic_relabel,perception,14,0.7780,0.1284,0
stagewise_audit,kinematic_relabel,perception,15,0.8536,0.0552,1
stagewise_audit,kinematic_relabel,perception,16,0.8596,0.0629,1
stagewise_audit,kinematic_relabel,perception,17,0.7724,0.1587,0
stagewise_audit,kinematic_relabel,perception,18,0.7797,0.1228,0
stagewise_audit,kinematic_relabel,perception,19,0.8362,0.0788,1
stagewise_audit,kinematic_relabel,perception,20,0.8095,0.1116,1
stagewise_audit,kinematic_relabel,perception,21,0.8094,0.1101,1
stagewise_audit,kinematic_relabel,perception,22,0.8005,0.1284,0
stagewise_audit,kinematic_relabel,perception,23,0.7568,0.1622,0
stagewise_audit,kinematic_relabel,perception,24,0.8090,0.1036,1
stagewise_audit,kinematic_relabel,perception,25,0.8403,0.0839,1
stagewise_audit,kinematic_relabel,perception,26,0.7913,0.1251,0
stagewise_audit,kinematic_relabel,perception,27,0.8280,0.1051,1
stagewise_audit,kinematic_relabel,perception,28,0.8373,0.0765,1
stagewise_audit,kinematic_relabel,perception,29,0.8651,0.0512,1
stagewise_audit,kinematic_relabel,perception,30,0.8024,0.1144,1
stagewise_audit,kinematic_relabel,perception,31,0.8049,0.1260,0
stagewise_audit,kinematic_relabel,perception,32,0.8815,0.0420,1
stagewise_audit,kinematic_relabel,perception,33,0.8171,0.1091,1
stagewise_audit,kinematic_relabel,perception,34,0.8123,0.1034,1
stagewise_audit,kinematic_relabel,perception,35,0.8712,0.0408,1
stagewise_audit,kinematic_relabel,perception,36,0.7819,0.1341,0
stagewise_audit,kinematic_relabel,perception,37,0.7860,0.1170,1
stagewise_audit,kinematic_relabel,perception,38,0.8438,0.0605,1
stagewise_audit,kinematic_relabel,perception,39,0.8485,0.0813,1
stagewise_audit,kinematic_relabel,latent_memory,0,0.7264,0.0962,1
stagewise_audit,kinematic_relabel,latent_memory,1,0.7188,0.1211,0
stagewise_audit,kinematic_relabel,latent_memory,2,0.7434,0.0949,1
stagewise_audit,kinematic_relabel,latent_memory,3,0.7157,0.1053,1
stagewise_audit,kinematic_relabel,latent_memory,4,0.7150,0.0996,1
stagewise_audit,kinematic_relabel,latent_memory,5,0.7482,0.0769,1
stagewise_audit,kinematic_relabel,latent_memory,6,0.7077,0.1274,0
stagewise_audit,kinematic_relabel,latent_memory,7,0.7786,0.0634,1
stagewise_audit,kinematic_relabel,latent_memory,8,0.7089,0.1162,1
stagewise_audit,kinematic_relabel,latent_memory,9,0.7186,0.1142,1
stagewise_audit,kinematic_relabel,latent_memory,10,0.7610,0.0600,1
stagewise_audit,kinematic_relabel,latent_memory,11,0.7231,0.0974,1
stagewise_audit,kinematic_relabel,latent_memory,12,0.7206,0.0872,1
stagewise_audit,kinematic_relabel,latent_memory,13,0.7023,0.1379,0
stagewise_audit,kinematic_relabel,latent_memory,14,0.7479,0.0840,1
stagewise_audit,kinematic_relabel,latent_memory,15,0.7158,0.1289,0
stagewise_audit,kinematic_relabel,latent_memory,16,0.7285,0.0742,1
stagewise_audit,kinematic_relabel,latent_memory,17,0.7147,0.1219,0
stagewise_audit,kinematic_relabel,latent_memory,18,0.7191,0.1002,1
stagewise_audit,kinematic_relabel,latent_memory,19,0.7283,0.1069,1
stagewise_audit,kinematic_relabel,latent_memory,20,0.6878,0.1356,0
stagewise_audit,kinematic_relabel,latent_memory,21,0.7427,0.0763,1
stagewise_audit,kinematic_relabel,latent_memory,22,0.7488,0.0866,1
stagewise_audit,kinematic_relabel,latent_memory,23,0.6903,0.1296,0
stagewise_audit,kinematic_relabel,latent_memory,24,0.7473,0.0876,1
stagewise_audit,kinematic_relabel,latent_memory,25,0.7083,0.1130,1
stagewise_audit,kinematic_relabel,latent_memory,26,0.7457,0.0884,1
stagewise_audit,kinematic_relabel,latent_memory,27,0.7446,0.0766,1
stagewise_audit,kinematic_relabel,latent_memory,28,0.7635,0.0456,1
stagewise_audit,kinematic_relabel,latent_memory,29,0.7297,0.1107,1
stagewise_audit,kinematic_relabel,latent_memory,30,0.6858,0.1364,0
stagewise_audit,kinematic_relabel,latent_memory,31,0.7689,0.0623,1
stagewise_audit,kinematic_relabel,latent_memory,32,0.7300,0.1062,1
stagewise_audit,kinematic_relabel,latent_memory,33,0.7418,0.0956,1
stagewise_audit,kinematic_relabel,latent_memory,34,0.7341,0.0879,1
stagewise_audit,kinematic_relabel,latent_memory,35,0.7517,0.0815,1
stagewise_audit,kinematic_relabel,latent_memory,36,0.7541,0.0691,1
stagewise_audit,kinematic_relabel,latent_memory,37,0.7164,0.1151,1
stagewise_audit,kinematic_relabel,latent_memory,38,0.7061,0.1435,0
stagewise_audit,kinematic_relabel,latent_memory,39,0.7134,0.0966,1
stagewise_audit,kinematic_relabel,action,0,0.6772,0.0524,1
stagewise_audit,kinematic_relabel,action,1,0.7024,0.0240,1
stagewise_audit,kinematic_relabel,action,2,0.6687,0.0488,1
stagewise_audit,kinematic_relabel,action,3,0.6592,0.0755,1
stagewise_audit,kinematic_relabel,action,4,0.6959,0.0151,1
stagewise_audit,kinematic_relabel,action,5,0.6733,0.0379,1
stagewise_audit,kinematic_relabel,action,6,0.6931,0.0363,1
stagewise_audit,kinematic_relabel,action,7,0.7057,0.0194,1
stagewise_audit,kinematic_relabel,action,8,0.6871,0.0233,1
stagewise_audit,kinematic_relabel,action,9,0.6852,0.0448,1
stagewise_audit,kinematic_relabel,action,10,0.6511,0.0863,1
stagewise_audit,kinematic_relabel,action,11,0.7033,0.0246,1
stagewise_audit,kinematic_relabel,action,12,0.6225,0.1176,1
stagewise_audit,kinematic_relabel,action,13,0.6585,0.0551,1
stagewise_audit,kinematic_relabel,action,14,0.6764,0.0487,1
stagewise_audit,kinematic_relabel,action,15,0.7210,0.0000,1
stagewise_audit,kinematic_relabel,action,16,0.6894,0.0502,1
stagewise_audit,kinematic_relabel,action,17,0.6940,0.0149,1
stagewise_audit,kinematic_relabel,action,18,0.6733,0.0620,1
stagewise_audit,kinematic_relabel,action,19,0.7038,0.0304,1
stagewise_audit,kinematic_relabel,action,20,0.7147,0.0046,1
stagewise_audit,kinematic_relabel,action,21,0.6862,0.0514,1
stagewise_audit,kinematic_relabel,action,22,0.6347,0.0870,1
stagewise_audit,kinematic_relabel,action,23,0.6773,0.0396,1
stagewise_audit,kinematic_relabel,action,24,0.6667,0.0664,1
stagewise_audit,kinematic_relabel,action,25,0.6704,0.0490,1
stagewise_audit,kinematic_relabel,action,26,0.7014,0.0286,1
stagewise_audit,kinematic_relabel,action,27,0.6894,0.0274,1
stagewise_audit,kinematic_relabel,action,28,0.6954,0.0288,1
stagewise_audit,kinematic_relabel,action,29,0.6574,0.0635,1
stagewise_audit,kinematic_relabel,action,30,0.6682,0.0492,1
stagewise_audit,kinematic_relabel,action,31,0.6444,0.0989,1
stagewise_audit,kinematic_relabel,action,32,0.6567,0.0622,1
stagewise_audit,kinematic_relabel,action,33,0.6812,0.0380,1
stagewise_audit,kinematic_relabel,action,34,0.7339,0.0000,1
stagewise_audit,kinematic_relabel,action,35,0.7348,0.0038,1
stagewise_audit,kinematic_relabel,action,36,0.6570,0.0396,1
stagewise_audit,kinematic_relabel,action,37,0.6709,0.0425,1
stagewise_audit,kinematic_relabel,action,38,0.6504,0.0734,1
stagewise_audit,kinematic_relabel,action,39,0.6616,0.0763,1
stagewise_audit,kinematic_relabel,closed_loop,0,0.6325,0.0404,1
stagewise_audit,kinematic_relabel,closed_loop,1,0.6335,0.0399,1
stagewise_audit,kinematic_relabel,closed_loop,2,0.5976,0.0883,1
stagewise_audit,kinematic_relabel,closed_loop,3,0.6094,0.0626,1
stagewise_audit,kinematic_relabel,closed_loop,4,0.5711,0.1114,1
stagewise_audit,kinematic_relabel,closed_loop,5,0.5998,0.0720,1
stagewise_audit,kinematic_relabel,closed_loop,6,0.6429,0.0096,1
stagewise_audit,kinematic_relabel,closed_loop,7,0.5923,0.0919,1
stagewise_audit,kinematic_relabel,closed_loop,8,0.6251,0.0207,1
stagewise_audit,kinematic_relabel,closed_loop,9,0.6088,0.0796,1
stagewise_audit,kinematic_relabel,closed_loop,10,0.5747,0.0817,1
stagewise_audit,kinematic_relabel,closed_loop,11,0.6266,0.0319,1
stagewise_audit,kinematic_relabel,closed_loop,12,0.6061,0.0463,1
stagewise_audit,kinematic_relabel,closed_loop,13,0.6260,0.0419,1
stagewise_audit,kinematic_relabel,closed_loop,14,0.6371,0.0495,1
stagewise_audit,kinematic_relabel,closed_loop,15,0.6204,0.0297,1
stagewise_audit,kinematic_relabel,closed_loop,16,0.6277,0.0376,1
stagewise_audit,kinematic_relabel,closed_loop,17,0.6310,0.0605,1
stagewise_audit,kinematic_relabel,closed_loop,18,0.6421,0.0309,1
stagewise_audit,kinematic_relabel,closed_loop,19,0.6152,0.0672,1
stagewise_audit,kinematic_relabel,closed_loop,20,0.6317,0.0232,1
stagewise_audit,kinematic_relabel,closed_loop,21,0.6090,0.0663,1
stagewise_audit,kinematic_relabel,closed_loop,22,0.5915,0.0756,1
stagewise_audit,kinematic_relabel,closed_loop,23,0.6176,0.0623,1
stagewise_audit,kinematic_relabel,closed_loop,24,0.6097,0.0503,1
stagewise_audit,kinematic_relabel,closed_loop,25,0.6233,0.0556,1
stagewise_audit,kinematic_relabel,closed_loop,26,0.6314,0.0521,1
stagewise_audit,kinematic_relabel,closed_loop,27,0.6760,0.0000,1
stagewise_audit,kinematic_relabel,closed_loop,28,0.6051,0.0806,1
stagewise_audit,kinematic_relabel,closed_loop,29,0.6268,0.0435,1
stagewise_audit,kinematic_relabel,closed_loop,30,0.6493,0.0235,1
stagewise_audit,kinematic_relabel,closed_loop,31,0.5625,0.1150,1
stagewise_audit,kinematic_relabel,closed_loop,32,0.7090,0.0000,1
stagewise_audit,kinematic_relabel,closed_loop,33,0.6335,0.0494,1
stagewise_audit,kinematic_relabel,closed_loop,34,0.6293,0.0408,1
stagewise_audit,kinematic_relabel,closed_loop,35,0.5790,0.0934,1
stagewise_audit,kinematic_relabel,closed_loop,36,0.5862,0.0911,1
stagewise_audit,kinematic_relabel,closed_loop,37,0.6124,0.0669,1
stagewise_audit,kinematic_relabel,closed_loop,38,0.6742,0.0000,1
stagewise_audit,kinematic_relabel,closed_loop,39,0.6525,0.0231,1
stagewise_audit,latency_delay,perception,0,0.8447,0.0697,1
stagewise_audit,latency_delay,perception,1,0.8509,0.0673,1
stagewise_audit,latency_delay,perception,2,0.8530,0.0639,1
stagewise_audit,latency_delay,perception,3,0.8043,0.1215,0
stagewise_audit,latency_delay,perception,4,0.8344,0.0788,1
stagewise_audit,latency_delay,perception,5,0.8483,0.0680,1
stagewise_audit,latency_delay,perception,6,0.8351,0.0868,1
stagewise_audit,latency_delay,perception,7,0.8328,0.1119,1
stagewise_audit,latency_delay,perception,8,0.7967,0.1218,0
stagewise_audit,latency_delay,perception,9,0.8351,0.0853,1
stagewise_audit,latency_delay,perception,10,0.8184,0.0922,1
stagewise_audit,latency_delay,perception,11,0.7980,0.1137,1
stagewise_audit,latency_delay,perception,12,0.7976,0.1221,0
stagewise_audit,latency_delay,perception,13,0.8415,0.0815,1
stagewise_audit,latency_delay,perception,14,0.8154,0.1024,1
stagewise_audit,latency_delay,perception,15,0.8248,0.1047,1
stagewise_audit,latency_delay,perception,16,0.8085,0.1109,1
stagewise_audit,latency_delay,perception,17,0.8185,0.1090,1
stagewise_audit,latency_delay,perception,18,0.8392,0.0782,1
stagewise_audit,latency_delay,perception,19,0.7710,0.1427,0
stagewise_audit,latency_delay,perception,20,0.8532,0.0659,1
stagewise_audit,latency_delay,perception,21,0.7978,0.1149,1
stagewise_audit,latency_delay,perception,22,0.7999,0.1300,0
stagewise_audit,latency_delay,perception,23,0.8428,0.0719,1
stagewise_audit,latency_delay,perception,24,0.8092,0.1127,1
stagewise_audit,latency_delay,perception,25,0.8536,0.0612,1
stagewise_audit,latency_delay,perception,26,0.8343,0.1022,1
stagewise_audit,latency_delay,perception,27,0.8281,0.0939,1
stagewise_audit,latency_delay,perception,28,0.8040,0.1052,1
stagewise_audit,latency_delay,perception,29,0.8343,0.0877,1
stagewise_audit,latency_delay,perception,30,0.8271,0.0829,1
stagewise_audit,latency_delay,perception,31,0.8388,0.0821,1
stagewise_audit,latency_delay,perception,32,0.8213,0.1059,1
stagewise_audit,latency_delay,perception,33,0.8511,0.0636,1
stagewise_audit,latency_delay,perception,34,0.8812,0.0407,1
stagewise_audit,latency_delay,perception,35,0.7929,0.1358,0
stagewise_audit,latency_delay,perception,36,0.8472,0.0557,1
stagewise_audit,latency_delay,perception,37,0.8253,0.0902,1
stagewise_audit,latency_delay,perception,38,0.7998,0.1211,0
stagewise_audit,latency_delay,perception,39,0.8275,0.0921,1
stagewise_audit,latency_delay,latent_memory,0,0.7761,0.0742,1
stagewise_audit,latency_delay,latent_memory,1,0.7063,0.1157,1
stagewise_audit,latency_delay,latent_memory,2,0.7260,0.1111,1
stagewise_audit,latency_delay,latent_memory,3,0.6894,0.1366,0
stagewise_audit,latency_delay,latent_memory,4,0.7515,0.0755,1
stagewise_audit,latency_delay,latent_memory,5,0.7032,0.1194,1
stagewise_audit,latency_delay,latent_memory,6,0.7347,0.1029,1
stagewise_audit,latency_delay,latent_memory,7,0.7205,0.1071,1
stagewise_audit,latency_delay,latent_memory,8,0.7356,0.0942,1
stagewise_audit,latency_delay,latent_memory,9,0.7107,0.1066,1
stagewise_audit,latency_delay,latent_memory,10,0.7212,0.0994,1
stagewise_audit,latency_delay,latent_memory,11,0.7607,0.0698,1
stagewise_audit,latency_delay,latent_memory,12,0.7696,0.0596,1
stagewise_audit,latency_delay,latent_memory,13,0.7413,0.0876,1
stagewise_audit,latency_delay,latent_memory,14,0.7404,0.0916,1
stagewise_audit,latency_delay,latent_memory,15,0.7562,0.0992,1
stagewise_audit,latency_delay,latent_memory,16,0.7435,0.1024,1
stagewise_audit,latency_delay,latent_memory,17,0.7716,0.0583,1
stagewise_audit,latency_delay,latent_memory,18,0.7359,0.0899,1
stagewise_audit,latency_delay,latent_memory,19,0.7337,0.1070,1
stagewise_audit,latency_delay,latent_memory,20,0.7270,0.0911,1
stagewise_audit,latency_delay,latent_memory,21,0.7179,0.1169,1
stagewise_audit,latency_delay,latent_memory,22,0.7380,0.0995,1
stagewise_audit,latency_delay,latent_memory,23,0.7712,0.0518,1
stagewise_audit,latency_delay,latent_memory,24,0.7526,0.0625,1
stagewise_audit,latency_delay,latent_memory,25,0.7570,0.0721,1
stagewise_audit,latency_delay,latent_memory,26,0.7429,0.0963,1
stagewise_audit,latency_delay,latent_memory,27,0.7555,0.0805,1
stagewise_audit,latency_delay,latent_memory,28,0.7636,0.0688,1
stagewise_audit,latency_delay,latent_memory,29,0.7632,0.0686,1
stagewise_audit,latency_delay,latent_memory,30,0.7560,0.0848,1
stagewise_audit,latency_delay,latent_memory,31,0.7686,0.0390,1
stagewise_audit,latency_delay,latent_memory,32,0.7173,0.0985,1
stagewise_audit,latency_delay,latent_memory,33,0.7600,0.0489,1
stagewise_audit,latency_delay,latent_memory,34,0.7387,0.0978,1
stagewise_audit,latency_delay,latent_memory,35,0.7097,0.1386,0
stagewise_audit,latency_delay,latent_memory,36,0.7047,0.1301,0
stagewise_audit,latency_delay,latent_memory,37,0.7482,0.0857,1
stagewise_audit,latency_delay,latent_memory,38,0.7325,0.1003,1
stagewise_audit,latency_delay,latent_memory,39,0.7536,0.0776,1
stagewise_audit,latency_delay,action,0,0.6910,0.0546,1
stagewise_audit,latency_delay,action,1,0.6760,0.0559,1
stagewise_audit,latency_delay,action,2,0.6487,0.0752,1
stagewise_audit,latency_delay,action,3,0.7241,0.0116,1
stagewise_audit,latency_delay,action,4,0.6748,0.0395,1
stagewise_audit,latency_delay,action,5,0.6728,0.0497,1
stagewise_audit,latency_delay,action,6,0.7042,0.0425,1
stagewise_audit,latency_delay,action,7,0.6917,0.0410,1
stagewise_audit,latency_delay,action,8,0.6757,0.0585,1
stagewise_audit,latency_delay,action,9,0.6846,0.0546,1
stagewise_audit,latency_delay,action,10,0.6471,0.0903,1
stagewise_audit,latency_delay,action,11,0.6839,0.0463,1
stagewise_audit,latency_delay,action,12,0.6984,0.0387,1
stagewise_audit,latency_delay,action,13,0.7116,0.0193,1
stagewise_audit,latency_delay,action,14,0.6931,0.0583,1
stagewise_audit,latency_delay,action,15,0.7179,0.0039,1
stagewise_audit,latency_delay,action,16,0.6885,0.0520,1
stagewise_audit,latency_delay,action,17,0.6475,0.0650,1
stagewise_audit,latency_delay,action,18,0.6967,0.0208,1
stagewise_audit,latency_delay,action,19,0.6549,0.0674,1
stagewise_audit,latency_delay,action,20,0.6503,0.0590,1
stagewise_audit,latency_delay,action,21,0.6864,0.0433,1
stagewise_audit,latency_delay,action,22,0.6397,0.0887,1
stagewise_audit,latency_delay,action,23,0.6932,0.0457,1
stagewise_audit,latency_delay,action,24,0.7157,0.0092,1
stagewise_audit,latency_delay,action,25,0.6640,0.0653,1
stagewise_audit,latency_delay,action,26,0.6800,0.0523,1
stagewise_audit,latency_delay,action,27,0.7135,0.0150,1
stagewise_audit,latency_delay,action,28,0.6833,0.0422,1
stagewise_audit,latency_delay,action,29,0.6828,0.0465,1
stagewise_audit,latency_delay,action,30,0.6919,0.0281,1
stagewise_audit,latency_delay,action,31,0.6406,0.0802,1
stagewise_audit,latency_delay,action,32,0.6922,0.0453,1
stagewise_audit,latency_delay,action,33,0.6630,0.0590,1
stagewise_audit,latency_delay,action,34,0.6954,0.0514,1
stagewise_audit,latency_delay,action,35,0.6901,0.0462,1
stagewise_audit,latency_delay,action,36,0.6735,0.0317,1
stagewise_audit,latency_delay,action,37,0.6816,0.0349,1
stagewise_audit,latency_delay,action,38,0.6994,0.0353,1
stagewise_audit,latency_delay,action,39,0.6788,0.0604,1
stagewise_audit,latency_delay,closed_loop,0,0.6202,0.0601,1
stagewise_audit,latency_delay,closed_loop,1,0.6448,0.0018,1
stagewise_audit,latency_delay,closed_loop,2,0.6048,0.0637,1
stagewise_audit,latency_delay,closed_loop,3,0.6047,0.0565,1
stagewise_audit,latency_delay,closed_loop,4,0.6254,0.0499,1
stagewise_audit,latency_delay,closed_loop,5,0.6128,0.0489,1
stagewise_audit,latency_delay,closed_loop,6,0.6479,0.0201,1
stagewise_audit,latency_delay,closed_loop,7,0.6281,0.0568,1
stagewise_audit,latency_delay,closed_loop,8,0.6497,0.0327,1
stagewise_audit,latency_delay,closed_loop,9,0.6124,0.0574,1
stagewise_audit,latency_delay,closed_loop,10,0.6504,0.0203,1
stagewise_audit,latency_delay,closed_loop,11,0.6129,0.0610,1
stagewise_audit,latency_delay,closed_loop,12,0.6160,0.0390,1
stagewise_audit,latency_delay,closed_loop,13,0.6384,0.0216,1
stagewise_audit,latency_delay,closed_loop,14,0.6445,0.0296,1
stagewise_audit,latency_delay,closed_loop,15,0.6163,0.0595,1
stagewise_audit,latency_delay,closed_loop,16,0.6429,0.0321,1
stagewise_audit,latency_delay,closed_loop,17,0.6379,0.0357,1
stagewise_audit,latency_delay,closed_loop,18,0.6383,0.0411,1
stagewise_audit,latency_delay,closed_loop,19,0.6170,0.0391,1
stagewise_audit,latency_delay,closed_loop,20,0.5734,0.1035,1
stagewise_audit,latency_delay,closed_loop,21,0.6206,0.0436,1
stagewise_audit,latency_delay,closed_loop,22,0.6493,0.0064,1
stagewise_audit,latency_delay,closed_loop,23,0.6056,0.0622,1
stagewise_audit,latency_delay,closed_loop,24,0.6598,0.0163,1
stagewise_audit,latency_delay,closed_loop,25,0.6582,0.0181,1
stagewise_audit,latency_delay,closed_loop,26,0.6641,0.0039,1
stagewise_audit,latency_delay,closed_loop,27,0.5795,0.0889,1
stagewise_audit,latency_delay,closed_loop,28,0.6300,0.0451,1
stagewise_audit,latency_delay,closed_loop,29,0.6770,0.0000,1
stagewise_audit,latency_delay,closed_loop,30,0.6419,0.0171,1
stagewise_audit,latency_delay,closed_loop,31,0.6176,0.0376,1
stagewise_audit,latency_delay,closed_loop,32,0.6220,0.0360,1
